iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	H2 	H 	O 	O2 	OH 	H2O 	HO2 	H2O2 	C 	CH 	CH2 	CH2(S) 	CH3 	CH4 	CO 	CO2 	HCO 	CH2O 	CH2OH 	CH3O 	CH3OH 	C2H 	C2H2 	C2H3 	C2H4 	C2H5 	C2H6 	HCCO 	CH2CO 	HCCOH 	N 	NH 	NH2 	NH3 	NNH 	NO 	NO2 	N2O 	HNO 	CN 	HCN 	H2CN 	HCNN 	HCNO 	HOCN 	HNCO 	NCO 	N2 	AR 	C3H7 	C3H8 	CH2CHO 	CH3CHO 	
886 	 8.8700000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999506e+02 	2.5065977051e-14 	9.8525533905e-16 	1.9546243518e-14 	2.1875780533e-01 	6.8944802931e-14 	4.8878181988e-12 	9.2123274134e-10 	2.8142032868e-12 	-1.0195479422e-29 	2.9023604886e-28 	9.0049252914e-22 	1.1276904314e-22 	4.2280559546e-10 	5.4838587995e-02 	9.2332225513e-17 	5.2418137508e-19 	1.2359465768e-19 	7.9038338400e-12 	1.6267411941e-23 	1.5157515736e-14 	1.4154829563e-14 	3.6833304302e-31 	3.1786011567e-27 	3.2064211794e-29 	1.2950264848e-17 	1.6626854505e-18 	2.1514418211e-15 	-5.2287409496e-30 	1.3158704818e-27 	1.0008467054e-26 	6.1204200068e-28 	7.0229000141e-30 	-3.4137958584e-28 	-2.2328008493e-28 	1.1633371380e-20 	9.1743075035e-26 	-2.9971666966e-27 	1.1370751524e-17 	-2.6980536051e-30 	8.7597134674e-30 	6.2545052792e-28 	-2.4924332747e-29 	1.2022076441e-29 	-4.7350015703e-27 	-7.0670986722e-27 	-1.8250399356e-26 	6.2171615317e-27 	7.1375878635e-01 	1.2644818957e-02 	6.6414257668e-28 	3.6976709808e-24 	1.1217285109e-27 	2.4731045378e-27 	
887 	 8.8800000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999506e+02 	2.5112541887e-14 	9.8612827599e-16 	1.9567992100e-14 	2.1875780533e-01 	6.9023397162e-14 	4.8989014026e-12 	9.2226862895e-10 	2.8205357680e-12 	-2.0131312218e-29 	2.8483975891e-28 	9.0253858385e-22 	1.1302517964e-22 	4.2328440541e-10 	5.4838587994e-02 	9.2645695206e-17 	5.2596362790e-19 	1.2387463231e-19 	7.9217176149e-12 	1.6308102922e-23 	1.5175200387e-14 	1.4187366536e-14 	-3.4110726078e-29 	3.1948972161e-27 	2.6717321269e-29 	1.2995878107e-17 	1.6666018194e-18 	2.1587430126e-15 	2.7514400539e-30 	1.3281475267e-27 	1.0012255234e-26 	6.1393906688e-28 	1.1368303175e-29 	-3.4125920999e-28 	-2.2328002035e-28 	1.1643703210e-20 	9.1971627350e-26 	-3.0016277446e-27 	1.1394591418e-17 	-6.6618827944e-30 	8.7485923233e-30 	6.2395079745e-28 	-2.8044888882e-29 	1.2381830692e-29 	-4.7465262555e-27 	-7.0985542858e-27 	-1.8249933305e-26 	6.2561085063e-27 	7.1375878635e-01 	1.2644818957e-02 	6.4885029689e-28 	3.7147100240e-24 	1.1228464058e-27 	2.4845299099e-27 	
888 	 8.8900000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999505e+02 	2.5159147962e-14 	9.8700125292e-16 	1.9589741014e-14 	2.1875780533e-01 	6.9101993110e-14 	4.9099972339e-12 	9.2330451046e-10 	2.8268753285e-12 	-5.7172719637e-30 	3.0951874998e-28 	9.0458698414e-22 	1.1328161756e-22 	4.2376322019e-10 	5.4838587994e-02 	9.2959874590e-17 	5.2774992798e-19 	1.2415492571e-19 	7.9396216821e-12 	1.6348853420e-23 	1.5192885971e-14 	1.4219941451e-14 	-2.8601240125e-29 	3.2084714928e-27 	3.1664804662e-29 	1.3041598742e-17 	1.6705228427e-18 	2.1660607408e-15 	2.1640362060e-30 	1.3404461921e-27 	1.0022292325e-26 	6.1951338425e-28 	1.0193618436e-29 	-3.4113748463e-28 	-2.2328007226e-28 	1.1654035504e-20 	9.2175887950e-26 	-3.0057780739e-27 	1.1418456093e-17 	-2.3070409574e-30 	6.5559220237e-30 	6.2310557978e-28 	-1.9140911354e-29 	1.2586448082e-29 	-4.7548616383e-27 	-7.1308525236e-27 	-1.8250897726e-26 	6.3344897547e-27 	7.1375878635e-01 	1.2644818957e-02 	6.5072439111e-28 	3.7319267683e-24 	1.1258622083e-27 	2.4959948625e-27 	
889 	 8.9000000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999505e+02 	2.5205795278e-14 	9.8787426984e-16 	1.9611490261e-14 	2.1875780533e-01 	6.9180590775e-14 	4.9211056927e-12 	9.2434038586e-10 	2.8332219683e-12 	-1.4044064522e-29 	2.8349549297e-28 	9.0663772417e-22 	1.1353834559e-22 	4.2424203980e-10 	5.4838587993e-02 	9.3274764473e-17 	5.2954027997e-19 	1.2443553750e-19 	7.9575460418e-12 	1.6389658805e-23 	1.5210572489e-14 	1.4252554308e-14 	-2.6301708836e-29 	3.2255276233e-27 	3.8128899899e-29 	1.3087426882e-17 	1.6744485204e-18 	2.1733950246e-15 	7.0493825944e-31 	1.3527783484e-27 	1.0029153925e-26 	6.1703781049e-28 	6.3576903523e-30 	-3.4104355784e-28 	-2.2328012187e-28 	1.1664368266e-20 	9.2396700206e-26 	-3.0061221462e-27 	1.1442345547e-17 	-6.2834606039e-30 	1.8320239793e-29 	6.2212727398e-28 	-2.9351881626e-29 	1.2628537947e-29 	-4.7618675402e-27 	-7.1628774808e-27 	-1.8252382956e-26 	6.4028276235e-27 	7.1375878635e-01 	1.2644818957e-02 	6.3820861091e-28 	3.7492004632e-24 	1.1309702192e-27 	2.5075010282e-27 	
890 	 8.9100000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999504e+02 	2.5252483837e-14 	9.8874732675e-16 	1.9633239841e-14 	2.1875780533e-01 	6.9259190159e-14 	4.9322267794e-12 	9.2537625517e-10 	2.8395756872e-12 	4.5007507444e-30 	2.9783118496e-28 	9.0869083462e-22 	1.1379537710e-22 	4.2472086424e-10 	5.4838587993e-02 	9.3590365661e-17 	5.3133468850e-19 	1.2471646785e-19 	7.9754906943e-12 	1.6430537421e-23 	1.5228259941e-14 	1.4285205112e-14 	1.7825676383e-29 	3.2406950017e-27 	3.1049236901e-29 	1.3133362654e-17 	1.6783788529e-18 	2.1807458828e-15 	2.8013346673e-30 	1.3651673133e-27 	1.0030317431e-26 	6.1943183598e-28 	5.5215745436e-30 	-3.4089832833e-28 	-2.2327998062e-28 	1.1674701493e-20 	9.2624214086e-26 	-3.0233205992e-27 	1.1466259781e-17 	-2.1997191652e-30 	1.1942179486e-29 	6.2046868965e-28 	-5.0804013996e-29 	1.4457550634e-29 	-4.7671030040e-27 	-7.1957480151e-27 	-1.8256283970e-26 	6.4744384969e-27 	7.1375878635e-01 	1.2644818957e-02 	6.4103637797e-28 	3.7665429011e-24 	1.1350346568e-27 	2.5190455167e-27 	
891 	 8.9200000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999504e+02 	2.5299213641e-14 	9.8962042364e-16 	1.9654989753e-14 	2.1875780533e-01 	6.9337791260e-14 	4.9433604943e-12 	9.2641211838e-10 	2.8459364851e-12 	-2.3267329143e-29 	3.0367386095e-28 	9.1074629074e-22 	1.1405269150e-22 	4.2519969353e-10 	5.4838587992e-02 	9.3906678961e-17 	5.3313315829e-19 	1.2499771669e-19 	7.9934556398e-12 	1.6471464539e-23 	1.5245948327e-14 	1.4317893863e-14 	-4.4841102311e-30 	3.2564288236e-27 	3.4102733458e-29 	1.3179406186e-17 	1.6823138401e-18 	2.1881133343e-15 	1.5429452271e-30 	1.3775941177e-27 	1.0040022602e-26 	6.1580032460e-28 	8.1174285552e-30 	-3.4079253492e-28 	-2.2328000221e-28 	1.1685035187e-20 	9.2836621055e-26 	-3.0368022198e-27 	1.1490198794e-17 	-7.7211853671e-30 	1.7427954075e-29 	6.1812494939e-28 	-5.1901749582e-29 	1.2273471266e-29 	-4.7760993211e-27 	-7.2285591805e-27 	-1.8258549093e-26 	6.5288698999e-27 	7.1375878635e-01 	1.2644818957e-02 	6.3064348661e-28 	3.7839714499e-24 	1.1382817661e-27 	2.5306306714e-27 	
892 	 8.9300000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999503e+02 	2.5345984692e-14 	9.9049356052e-16 	1.9676739998e-14 	2.1875780533e-01 	6.9416394079e-14 	4.9545068377e-12 	9.2744797550e-10 	2.8523043619e-12 	-7.2710668574e-30 	3.0228480059e-28 	9.1280409795e-22 	1.1431030255e-22 	4.2567852764e-10 	5.4838587992e-02 	9.4223705180e-17 	5.3493569393e-19 	1.2527928404e-19 	8.0114408788e-12 	1.6512436036e-23 	1.5263637646e-14 	1.4350620563e-14 	-4.4009292671e-29 	3.2717961030e-27 	3.5158157700e-29 	1.3225557605e-17 	1.6862534822e-18 	2.1954973979e-15 	1.4604879341e-30 	1.3900815727e-27 	1.0045549127e-26 	6.1393547513e-28 	6.5423516176e-30 	-3.4066315866e-28 	-2.2328013580e-28 	1.1695369351e-20 	9.3020006376e-26 	-3.0679317217e-27 	1.1514162587e-17 	-8.1916003076e-30 	4.6869299646e-30 	6.1598278234e-28 	-4.3678139557e-29 	1.6560801138e-29 	-4.7858768829e-27 	-7.2614535141e-27 	-1.8262475760e-26 	6.5924810655e-27 	7.1375878635e-01 	1.2644818957e-02 	6.2146094776e-28 	3.8014415279e-24 	1.1446063657e-27 	2.5422552511e-27 	
893 	 8.9400000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999503e+02 	2.5392796992e-14 	9.9136673738e-16 	1.9698490575e-14 	2.1875780533e-01 	6.9494998615e-14 	4.9656658097e-12 	9.2848382651e-10 	2.8586793173e-12 	4.3884878661e-30 	2.8830060595e-28 	9.1486424175e-22 	1.1456821030e-22 	4.2615736659e-10 	5.4838587991e-02 	9.4541445125e-17 	5.3674230006e-19 	1.2556116985e-19 	8.0294464113e-12 	1.6553485273e-23 	1.5281327900e-14 	1.4383385215e-14 	5.9124082930e-30 	3.2868190878e-27 	3.9318170271e-29 	1.3271817038e-17 	1.6901977794e-18 	2.2028980926e-15 	2.4811878382e-30 	1.4026423085e-27 	1.0051876639e-26 	6.1092989557e-28 	7.6119692266e-30 	-3.4058558972e-28 	-2.2328016003e-28 	1.1705703978e-20 	9.3213437570e-26 	-3.0787275461e-27 	1.1538151160e-17 	-9.4294989832e-30 	7.0701314832e-30 	6.1393897945e-28 	-4.7976624747e-29 	1.1902889827e-29 	-4.7913373847e-27 	-7.2915748314e-27 	-1.8266821316e-26 	6.6275190084e-27 	7.1375878635e-01 	1.2644818957e-02 	6.2177029742e-28 	3.8190514382e-24 	1.1521252189e-27 	2.5539196916e-27 	
894 	 8.9500000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999502e+02 	2.5439650543e-14 	9.9223995424e-16 	1.9720241485e-14 	2.1875780533e-01 	6.9573604870e-14 	4.9768374108e-12 	9.2951967143e-10 	2.8650613514e-12 	-1.0059214689e-29 	2.9704355379e-28 	9.1692672498e-22 	1.1482640874e-22 	4.2663621037e-10 	5.4838587991e-02 	9.4859899604e-17 	5.3855298132e-19 	1.2584337418e-19 	8.0474722378e-12 	1.6594583496e-23 	1.5299019087e-14 	1.4416187820e-14 	5.4422352213e-31 	3.3038177410e-27 	3.7453882607e-29 	1.3318184614e-17 	1.6941467318e-18 	2.2103154373e-15 	3.0304343092e-30 	1.4153054726e-27 	1.0058624908e-26 	6.1848206601e-28 	6.1816135325e-30 	-3.4049064780e-28 	-2.2328013504e-28 	1.1716039075e-20 	9.3427415149e-26 	-3.1130729215e-27 	1.1562164511e-17 	-1.3519156660e-29 	1.7393923339e-32 	6.1136506222e-28 	-6.8179435847e-29 	1.2797975609e-29 	-4.7938311650e-27 	-7.3264597692e-27 	-1.8276849342e-26 	6.6822117871e-27 	7.1375878635e-01 	1.2644818957e-02 	6.0738973718e-28 	3.8366931658e-24 	1.1630434777e-27 	2.5656245734e-27 	
895 	 8.9600000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999501e+02 	2.5486545346e-14 	9.9311321108e-16 	1.9741992727e-14 	2.1875780532e-01 	6.9652212842e-14 	4.9880216411e-12 	9.3055551025e-10 	2.8714504640e-12 	5.2408872916e-30 	2.8864516452e-28 	9.1899156886e-22 	1.1508490160e-22 	4.2711505899e-10 	5.4838587990e-02 	9.5179069423e-17 	5.4036774237e-19 	1.2612589714e-19 	8.0655183585e-12 	1.6635742280e-23 	1.5316711208e-14 	1.4449028380e-14 	-1.1184381920e-29 	3.3189201336e-27 	3.8564189331e-29 	1.3364660460e-17 	1.6981003396e-18 	2.2177494507e-15 	-1.3559715309e-30 	1.4280552967e-27 	1.0065070711e-26 	6.1652300072e-28 	3.9864014198e-30 	-3.4037074388e-28 	-2.2328003172e-28 	1.1726374632e-20 	9.3640667012e-26 	-3.1234131695e-27 	1.1586202642e-17 	-9.9492479545e-30 	-4.0166960804e-30 	6.0869337541e-28 	-5.5856768961e-29 	7.0043694878e-30 	-4.8042528242e-27 	-7.3604770869e-27 	-1.8287364271e-26 	6.7115906909e-27 	7.1375878635e-01 	1.2644818957e-02 	6.1971853681e-28 	3.8543853881e-24 	1.1694951730e-27 	2.5773698029e-27 	
896 	 8.9700000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999501e+02 	2.5533481403e-14 	9.9398650791e-16 	1.9763744302e-14 	2.1875780532e-01 	6.9730822531e-14 	4.9992185010e-12 	9.3159134297e-10 	2.8778466549e-12 	-3.6596928697e-30 	2.7529290578e-28 	9.2105876873e-22 	1.1534369337e-22 	4.2759391245e-10 	5.4838587990e-02 	9.5498955389e-17 	5.4218658782e-19 	1.2640873854e-19 	8.0835847736e-12 	1.6676966597e-23 	1.5334404263e-14 	1.4481906899e-14 	-2.3628270684e-29 	3.3353692338e-27 	3.3830018545e-29 	1.3411244704e-17 	1.7020586029e-18 	2.2252001518e-15 	-1.8810772884e-30 	1.4408995588e-27 	1.0073508744e-26 	6.1480649187e-28 	1.9807703816e-30 	-3.4020260116e-28 	-2.2328009629e-28 	1.1736710666e-20 	9.3852818496e-26 	-3.1600948593e-27 	1.1610265552e-17 	-1.7232272210e-29 	6.6870562057e-30 	6.0590032956e-28 	-6.6763480119e-29 	8.8676661281e-30 	-4.8149417868e-27 	-7.4162511386e-27 	-1.8295244788e-26 	6.7094133367e-27 	7.1375878635e-01 	1.2644818957e-02 	6.2072808177e-28 	3.8721362016e-24 	1.1766838175e-27 	2.5891549765e-27 	
897 	 8.9800000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999500e+02 	2.5580458717e-14 	9.9485984473e-16 	1.9785496209e-14 	2.1875780532e-01 	6.9809433939e-14 	5.0104279907e-12 	9.3262716959e-10 	2.8842499241e-12 	-3.0178223621e-29 	2.8499671034e-28 	9.2312831569e-22 	1.1560276901e-22 	4.2807277073e-10 	5.4838587989e-02 	9.5819558309e-17 	5.4400952236e-19 	1.2669189855e-19 	8.1016714835e-12 	1.6718248193e-23 	1.5352098251e-14 	1.4514823376e-14 	6.1398319073e-31 	3.3509174452e-27 	2.5613782258e-29 	1.3457937472e-17 	1.7060215217e-18 	2.2326675595e-15 	6.0017683341e-31 	1.4538082039e-27 	1.0081008642e-26 	6.1603054359e-28 	4.3283918471e-30 	-3.4010097068e-28 	-2.2328013993e-28 	1.1747047160e-20 	9.4060626168e-26 	-3.1839095004e-27 	1.1634353240e-17 	-1.2740931379e-29 	-7.6307443316e-30 	6.0286414047e-28 	-7.2892456483e-29 	1.1702515467e-29 	-4.8161956980e-27 	-7.4752602120e-27 	-1.8303392572e-26 	6.7090091860e-27 	7.1375878635e-01 	1.2644818957e-02 	6.1149455899e-28 	3.8899295373e-24 	1.1820853440e-27 	2.6009804705e-27 	
898 	 8.9900000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999500e+02 	2.5627477289e-14 	9.9573322154e-16 	1.9807248449e-14 	2.1875780532e-01 	6.9888047064e-14 	5.0216501105e-12 	9.3366299011e-10 	2.8906602714e-12 	-2.3867010800e-29 	3.0095853844e-28 	9.2520022556e-22 	1.1586214933e-22 	4.2855163386e-10 	5.4838587989e-02 	9.6140878990e-17 	5.4583655065e-19 	1.2697537712e-19 	8.1197784884e-12 	1.6759612528e-23 	1.5369793174e-14 	1.4547777815e-14 	-2.7083311788e-29 	3.3665900641e-27 	3.1429448392e-29 	1.3504738893e-17 	1.7099890964e-18 	2.2401516926e-15 	-2.2506674406e-30 	1.4667395395e-27 	1.0090224044e-26 	6.2020978395e-28 	8.4173145086e-30 	-3.3995767619e-28 	-2.2328007968e-28 	1.1757384123e-20 	9.4275036327e-26 	-3.2139974862e-27 	1.1658465707e-17 	-1.5309898320e-29 	7.7582719576e-30 	5.9956993190e-28 	-6.1638631936e-29 	1.3655590088e-29 	-4.8209733830e-27 	-7.5311582584e-27 	-1.8312372141e-26 	6.7010558583e-27 	7.1375878635e-01 	1.2644818957e-02 	6.1768047386e-28 	3.9078059857e-24 	1.1846829219e-27 	2.6128475401e-27 	
899 	 9.0000000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999499e+02 	2.5674537121e-14 	9.9660663834e-16 	1.9829001022e-14 	2.1875780532e-01 	6.9966661907e-14 	5.0328848607e-12 	9.3469880453e-10 	2.8970776966e-12 	-1.1504271455e-29 	2.9363623904e-28 	9.2727446789e-22 	1.1612181966e-22 	4.2903050182e-10 	5.4838587988e-02 	9.6462918240e-17 	5.4766767731e-19 	1.2725917431e-19 	8.1379057887e-12 	1.6800999861e-23 	1.5387489030e-14 	1.4580770218e-14 	-1.8808905088e-29 	3.3838656792e-27 	3.7014978919e-29 	1.3551649094e-17 	1.7139613269e-18 	2.2476525701e-15 	-9.1888743573e-31 	1.4797169111e-27 	1.0098022841e-26 	6.2405443007e-28 	1.0263128565e-29 	-3.3982422037e-28 	-2.2328000531e-28 	1.1767721549e-20 	9.4478491893e-26 	-3.2344732243e-27 	1.1682602953e-17 	-1.0715239486e-29 	5.8973810974e-30 	5.9744102542e-28 	-4.8345142980e-29 	1.6703527683e-29 	-4.8285939451e-27 	-7.5826763148e-27 	-1.8325634227e-26 	6.7294990935e-27 	7.1375878635e-01 	1.2644818957e-02 	5.9571791366e-28 	3.9257932427e-24 	1.1886025519e-27 	2.6247544945e-27 	
900 	 9.0100000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999499e+02 	2.5721638215e-14 	9.9748009513e-16 	1.9850753927e-14 	2.1875780532e-01 	7.0045278468e-14 	5.0441322415e-12 	9.3573461286e-10 	2.9035021998e-12 	-4.5698586926e-30 	2.7712501380e-28 	9.2935108300e-22 	1.1638179029e-22 	4.2950937461e-10 	5.4838587988e-02 	9.6785676866e-17 	5.4950290700e-19 	1.2754328998e-19 	8.1560533845e-12 	1.6842460750e-23 	1.5405185820e-14 	1.4613800586e-14 	-4.1990929027e-31 	3.3990790158e-27 	3.8328736599e-29 	1.3598668203e-17 	1.7179382135e-18 	2.2551702107e-15 	-5.2587825828e-30 	1.4927475182e-27 	1.0102480215e-26 	6.1679467909e-28 	1.1573693173e-29 	-3.3967355998e-28 	-2.2328001325e-28 	1.1778059447e-20 	9.4719510153e-26 	-3.2603095667e-27 	1.1706764977e-17 	-1.4436521508e-29 	5.3782480305e-30 	5.9552628354e-28 	-3.8024714782e-29 	1.1892759008e-29 	-4.8361997182e-27 	-7.6327327576e-27 	-1.8338240212e-26 	6.7315811155e-27 	7.1375878635e-01 	1.2644818957e-02 	5.8423595621e-28 	3.9437602470e-24 	1.1952927739e-27 	2.6367021629e-27 	
901 	 9.0200000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999498e+02 	2.5768780573e-14 	9.9835359191e-16 	1.9872507164e-14 	2.1875780532e-01 	7.0123896747e-14 	5.0553922532e-12 	9.3677041509e-10 	2.9099337806e-12 	-9.4143831700e-30 	2.9728350621e-28 	9.3143003380e-22 	1.1664204891e-22 	4.2998825224e-10 	5.4838587987e-02 	9.7109155675e-17 	5.5134224437e-19 	1.2782772433e-19 	8.1742212762e-12 	1.6883971568e-23 	1.5422883545e-14 	1.4646868922e-14 	1.0145817322e-29 	3.4158447652e-27 	3.3030143951e-29 	1.3645796347e-17 	1.7219197563e-18 	2.2627046334e-15 	-3.0513018196e-30 	1.5058782273e-27 	1.0119450859e-26 	6.2749692908e-28 	9.1539611233e-30 	-3.3954506592e-28 	-2.2327999562e-28 	1.1788397808e-20 	9.4935142206e-26 	-3.2901836084e-27 	1.1730951779e-17 	-1.6320175915e-29 	2.2570692406e-30 	5.9423108370e-28 	-2.5353678755e-29 	1.5900459821e-29 	-4.8408665618e-27 	-7.6767279652e-27 	-1.8350886164e-26 	6.7690602515e-27 	7.1375878635e-01 	1.2644818957e-02 	5.9499843692e-28 	3.9618466807e-24 	1.2045872699e-27 	2.6486911551e-27 	
902 	 9.0300000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999498e+02 	2.5815964197e-14 	9.9922712868e-16 	1.9894260735e-14 	2.1875780532e-01 	7.0202516743e-14 	5.0666648962e-12 	9.3780621122e-10 	2.9163724391e-12 	-1.4640577395e-29 	3.0295296216e-28 	9.3351133709e-22 	1.1690259859e-22 	4.3046713470e-10 	5.4838587987e-02 	9.7433355474e-17 	5.5318569407e-19 	1.2811247712e-19 	8.1924094640e-12 	1.6925551098e-23 	1.5440582203e-14 	1.4679975227e-14 	-4.5109188972e-30 	3.4317602275e-27 	3.0560285373e-29 	1.3693033654e-17 	1.7259059555e-18 	2.2702558571e-15 	-3.7824256623e-30 	1.5190824930e-27 	1.0126317760e-26 	6.1898156800e-28 	7.3988148214e-30 	-3.3943171697e-28 	-2.2328013485e-28 	1.1798736639e-20 	9.5151109336e-26 	-3.3172957345e-27 	1.1755163360e-17 	-1.3866138328e-29 	3.8616866750e-30 	5.9320317080e-28 	-7.2251576668e-30 	1.2728006795e-29 	-4.8431429871e-27 	-7.6780049730e-27 	-1.8363196266e-26 	6.7988646667e-27 	7.1375878635e-01 	1.2644818957e-02 	6.1008942574e-28 	3.9800169463e-24 	1.2088060911e-27 	2.6607205300e-27 	
903 	 9.0400000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999497e+02 	2.5863189089e-14 	1.0001007054e-15 	1.9916014637e-14 	2.1875780532e-01 	7.0281138457e-14 	5.0779501706e-12 	9.3884200125e-10 	2.9228181750e-12 	1.8665948433e-29 	2.9196382787e-28 	9.3559499101e-22 	1.1716345728e-22 	4.3094602200e-10 	5.4838587986e-02 	9.7758277070e-17 	5.5503326070e-19 	1.2839754858e-19 	8.2106179483e-12 	1.6967203908e-23 	1.5458281794e-14 	1.4713119504e-14 	3.6403583882e-30 	3.4482676083e-27 	4.2903482246e-29 	1.3740380252e-17 	1.7298968110e-18 	2.2778239005e-15 	-5.8675557991e-30 	1.5323553293e-27 	1.0132706464e-26 	6.2448891437e-28 	1.1511919032e-29 	-3.3932163307e-28 	-2.2327995770e-28 	1.1809075936e-20 	9.5351888425e-26 	-3.3506354619e-27 	1.1779399718e-17 	-1.8050571705e-29 	1.1163952641e-29 	5.9318327214e-28 	1.2624874805e-29 	1.2422758390e-29 	-4.8488002523e-27 	-7.6857130794e-27 	-1.8376517032e-26 	6.8440285821e-27 	7.1375878635e-01 	1.2644818957e-02 	6.2252124559e-28 	3.9982371313e-24 	1.2195162716e-27 	2.6727911112e-27 	
904 	 9.0500000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999497e+02 	2.5910455250e-14 	1.0009743222e-15 	1.9937768873e-14 	2.1875780531e-01 	7.0359761889e-14 	5.0892480768e-12 	9.3987778518e-10 	2.9292709883e-12 	1.5211095450e-30 	2.8706742501e-28 	9.3768098395e-22 	1.1742459512e-22 	4.3142491413e-10 	5.4838587986e-02 	9.8083921271e-17 	5.5688494895e-19 	1.2868293859e-19 	8.2288467293e-12 	1.7008908871e-23 	1.5475982320e-14 	1.4746301755e-14 	3.9805748118e-32 	3.4651185423e-27 	3.9265097044e-29 	1.3787836268e-17 	1.7338923233e-18 	2.2854087828e-15 	-2.5633536189e-30 	1.5457532926e-27 	1.0144995439e-26 	6.2395290390e-28 	1.7816527968e-29 	-3.3918264273e-28 	-2.2328009123e-28 	1.1819415697e-20 	9.5564536259e-26 	-3.3793704213e-27 	1.1803660855e-17 	-1.7723874224e-29 	-1.1973880228e-29 	5.9398096374e-28 	2.6859349870e-29 	1.1708060214e-29 	-4.8550022776e-27 	-7.7038371300e-27 	-1.8389032863e-26 	6.8656389300e-27 	7.1375878635e-01 	1.2644818957e-02 	6.4283584798e-28 	4.0164842134e-24 	1.2289574382e-27 	2.6849028945e-27 	
905 	 9.0600000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999496e+02 	2.5957762682e-14 	1.0018479789e-15 	1.9959523441e-14 	2.1875780531e-01 	7.0438387039e-14 	5.1005586151e-12 	9.4091356302e-10 	2.9357308788e-12 	-2.4348550135e-29 	3.1129561718e-28 	9.3976934323e-22 	1.1768603070e-22 	4.3190381110e-10 	5.4838587985e-02 	9.8410288883e-17 	5.5874076345e-19 	1.2896864723e-19 	8.2470958072e-12 	1.7050667119e-23 	1.5493683780e-14 	1.4779521980e-14 	9.9236374652e-30 	3.4802907422e-27 	4.3158928760e-29 	1.3835401829e-17 	1.7378924922e-18 	2.2930105226e-15 	2.0362087012e-30 	1.5592241573e-27 	1.0157595893e-26 	6.2890432540e-28 	1.8372264876e-29 	-3.3904516947e-28 	-2.2328010153e-28 	1.1829755927e-20 	9.5786013573e-26 	-3.4072355491e-27 	1.1827946769e-17 	-1.7772173157e-29 	1.7428037148e-29 	5.9482576486e-28 	1.9178234700e-29 	1.3469970966e-29 	-4.8578926933e-27 	-7.7490261260e-27 	-1.8398987375e-26 	6.9254949962e-27 	7.1375878635e-01 	1.2644818957e-02 	6.7470167814e-28 	4.0347595385e-24 	1.2346457731e-27 	2.6970561052e-27 	
